shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status
SH005446,W01,ST14,CR05,06/09/2025,"September 8, 2025",10/09/2025,90.5,8014.19,Delayed
SH005447,W01,ST14,CR05,2025-09-08,2025-09-10,13/09/2025,145.6,7062.5,Delayed
SH005448,W03,ST14,CR01,"September 10, 2025",2025-09-12,"September 14, 2025",201.8,10437.12,Delayed
SH005449,W03,ST14,CR05,2025-09-13,"September 15, 2025","September 15, 2025",201.8,12605.0,On-time
SH005450,W03,ST14,CR01,14/09/2025,16/09/2025,16/09/2025,201.8,11155.51,On-time
SH005451,W02,ST14,CR04,"September 17, 2025","September 19, 2025",2025-09-21,157.1,8866.07,Delayed
SH005452,W03,ST14,CR05,20/09/2025,22/09/2025,"September 25, 2025",201.8,10428.99,Delayed
SH005453,W03,ST14,CR01,22/09/2025,24/09/2025,24/09/2025,201.8,7766.19,On-time
SH005454,W03,ST14,CR04,2025-09-24,26/09/2025,30/09/2025,201.8,10322.07,Delayed
SH005455,W03,ST14,CR01,26/09/2025,2025-09-28,"September 30, 2025",201.8,8590.11,Delayed
SH005456,W03,ST14,CR03,29/09/2025,01/10/2025,01/10/2025,125.4,10626.6,On-time
SH005457,W03,ST14,CR04,"October 1, 2025",2025-10-03,"October 3, 2025",201.8,7509.11,On-time
SH005458,W03,ST14,CR03,03/10/2025,05/10/2025,2025-10-05,201.8,,On-time
SH005459,W03,ST14,CR03,05/10/2025,"October 7, 2025",07/10/2025,125.4,,On-time
SH005460,W03,ST14,CR03,2025-10-07,09/10/2025,2025-10-09,201.8,8813.77,On-time
SH005461,W03,ST14,CR02,2025-10-09,"October 11, 2025",11/10/2025,201.8,10397.87,On-time
SH005462,W03,ST14,CR03,2025-10-11,2025-10-13,13/10/2025,201.8,10905.9,On-time
SH005463,W03,ST14,CR01,"October 13, 2025",2025-10-15,"October 15, 2025",201.8,9283.28,On-time
SH005464,W03,ST14,CR04,2025-10-15,2025-10-17,2025-10-17,201.8,11170.15,On-time
SH005465,W03,ST14,CR05,2025-10-17,19/10/2025,2025-10-19,201.8,9412.11,Lost
SH005466,W03,ST14,CR01,2025-10-19,"October 21, 2025","October 21, 2025",201.8,7530.2,On-time
SH005467,W03,ST14,CR05,21/10/2025,"October 23, 2025",2025-10-23,201.8,10063.64,On-time
SH005468,W03,ST14,CR04,23/10/2025,"October 25, 2025","October 25, 2025",201.8,9377.73,On-time
SH005469,W03,ST14,CR04,"October 25, 2025",2025-10-27,"October 27, 2025",201.8,8678.47,On-time
SH005470,W03,ST14,CR01,2025-10-26,"October 28, 2025","October 28, 2025",201.8,10869.71,On-time
SH005471,W02,ST14,CR05,2025-10-28,30/10/2025,2025-11-02,252.7,15878.13,Delayed
SH005472,W03,ST14,CR04,30/10/2025,01/11/2025,2025-11-05,201.8,8421.08,Delayed
SH005473,W03,ST14,CR02,"November 2, 2025",2025-11-04,"November 4, 2025",201.8,9910.25,On-time
SH005474,W03,ST14,CR02,"November 4, 2025",2025-11-06,06/11/2025,201.8,11294.17,On-time
SH005475,W03,ST14,CR03,"November 5, 2025",07/11/2025,07/11/2025,125.4,8296.78,On-time
SH005476,W03,ST14,CR01,2025-11-07,2025-11-09,"November 9, 2025",201.8,11660.84,On-time
SH005477,W03,ST14,CR02,08/11/2025,"November 10, 2025",12/11/2025,201.8,10233.85,Delayed
SH005478,W03,ST14,CR01,2025-11-10,12/11/2025,"November 16, 2025",201.8,,Delayed
SH005479,W03,ST14,CR03,2025-11-11,2025-11-13,13/11/2025,125.4,8658.97,On-time
SH005480,W01,ST14,CR02,2025-11-13,"November 15, 2025",16/11/2025,145.6,8015.15,Delayed
SH005481,W03,ST14,CR04,"November 16, 2025","November 18, 2025",2025-11-18,125.4,8915.95,On-time
SH005482,W03,ST14,CR05,2025-11-18,2025-11-20,2025-11-22,201.8,12463.27,Delayed
SH005483,W02,ST14,CR02,2025-11-19,21/11/2025,21/11/2025,252.7,13534.04,On-time
SH005484,W03,ST14,CR01,2025-11-21,2025-11-23,23/11/2025,201.8,11087.14,On-time
SH005485,W03,ST14,CR05,"November 22, 2025",24/11/2025,24/11/2025,201.8,7572.62,On-time
SH005486,W03,ST14,CR02,23/11/2025,25/11/2025,2025-11-25,201.8,8605.53,On-time
SH005487,W03,ST14,CR03,25/11/2025,2025-11-27,27/11/2025,201.8,7811.66,On-time
SH005488,W03,ST14,CR01,27/11/2025,2025-11-29,2025-11-29,201.8,8175.41,Damaged
SH005489,W03,ST14,CR04,"November 29, 2025","December 1, 2025","December 1, 2025",201.8,11901.06,On-time
SH005490,W01,ST14,CR03,01/12/2025,2025-12-03,"December 3, 2025",145.6,6436.96,On-time
SH005491,W01,ST14,CR04,03/12/2025,2025-12-05,2025-12-05,145.6,7052.6,On-time
SH005492,W03,ST14,CR01,"December 5, 2025","December 7, 2025",2025-12-07,201.8,9528.14,On-time
SH005493,W03,ST14,CR01,"December 8, 2025",10/12/2025,2025-12-10,201.8,8277.76,On-time
SH005494,W03,ST14,CR02,10/12/2025,"December 12, 2025",12/12/2025,201.8,10668.31,On-time
SH005495,W03,ST14,CR05,2025-12-12,2025-12-14,"December 14, 2025",201.8,10966.54,On-time
SH005496,W03,ST14,CR05,"December 14, 2025",2025-12-16,16/12/2025,201.8,11805.27,On-time
SH005497,W03,ST14,CR01,"December 16, 2025",2025-12-18,18/12/2025,201.8,9931.67,On-time
SH005498,W03,ST14,CR02,2025-12-18,"December 20, 2025","December 20, 2025",201.8,8816.3,On-time
SH005499,W03,ST14,CR03,20/12/2025,"December 22, 2025",22/12/2025,201.8,11884.16,On-time
SH005500,W03,ST14,CR02,"December 22, 2025",24/12/2025,2025-12-24,201.8,7259.25,On-time
SH005501,W03,ST14,CR01,2025-12-24,26/12/2025,"December 26, 2025",125.4,9684.9,On-time
SH005502,W03,ST14,CR01,"December 25, 2025",27/12/2025,27/12/2025,201.8,9543.67,On-time
SH005503,W03,ST14,CR01,"December 28, 2025",30/12/2025,2025-12-30,201.8,9860.23,On-time
SH005504,W03,ST14,CR05,2025-12-31,"January 2, 2026",,201.8,10638.03,In-Transit
SH005505,W01,ST15,CR01,04/01/2024,2024-01-06,2024-01-06,221.4,12293.42,On-time
SH005506,W02,ST15,CR05,"January 5, 2024",2024-01-06,06/01/2024,21.2,1140.15,On-time
SH005507,W02,ST15,CR01,07/01/2024,"January 8, 2024","January 8, 2024",24.2,1758.73,On-time
SH005508,W02,ST15,CR01,09/01/2024,10/01/2024,"January 10, 2024",26.8,1853.0,On-time
SH005509,W02,ST15,CR03,2024-01-11,2024-01-12,2024-01-12,26.4,1853.44,On-time
SH005510,W02,ST15,CR05,2024-01-13,14/01/2024,14/01/2024,28.8,1886.85,On-time
SH005511,W01,ST15,CR02,"January 15, 2024",17/01/2024,17/01/2024,221.4,10109.01,On-time
SH005512,W01,ST15,CR04,17/01/2024,2024-01-19,2024-01-19,221.4,9379.84,On-time
SH005513,W02,ST15,CR01,2024-01-18,2024-01-19,2024-01-19,9.5,770.18,On-time
SH005514,W02,ST15,CR01,"January 19, 2024","January 20, 2024",2024-01-20,15.9,1241.02,On-time
SH005515,W02,ST99,CR04,"January 21, 2024","January 22, 2024",22/01/2024,8.9,572.6,On-time
SH005516,W02,ST15,CR04,2024-01-23,"January 24, 2024","January 24, 2024",15.4,1282.28,On-time
SH005517,W02,ST15,CR02,2024-01-25,2024-01-26,2024-01-26,8.2,,On-time
SH005518,W02,ST15,CR01,2024-01-27,28/01/2024,"January 28, 2024",34.4,2260.14,On-time
SH005519,W02,ST15,CR02,2024-01-29,"January 30, 2024",30/01/2024,16.3,1081.99,On-time
SH005520,W03,ST15,CR02,31/01/2024,03/02/2024,2024-02-03,417.6,26741.23,On-time
SH005521,W02,ST15,CR03,"February 1, 2024",02/02/2024,"February 2, 2024",13.2,1564.22,On-time
SH005522,W02,ST15,CR01,"February 2, 2024","February 3, 2024",2024-02-03,19.3,,On-time
SH005523,W01,ST15,CR03,2024-02-04,"February 6, 2024",2024-02-06,221.4,10851.97,On-time
SH005524,W02,ST15,CR02,2024-02-05,06/02/2024,06/02/2024,22.0,1437.05,On-time
SH005525,W02,ST15,CR01,07/02/2024,2024-02-08,2024-02-08,12.0,1016.66,On-time
SH005526,W02,ST15,CR05,08/02/2024,"February 9, 2024",2024-02-09,33.3,2232.74,On-time
SH005527,W01,ST15,CR05,09/02/2024,"February 11, 2024",2024-02-11,221.4,11602.97,On-time
SH005528,W02,ST15,CR03,"February 10, 2024",11/02/2024,2024-02-11,22.2,1441.5,On-time
SH005529,W03,ST15,CR04,2024-02-11,"February 14, 2024",16/02/2024,417.6,18146.0,Delayed
SH005530,W02,ST15,CR01,13/02/2024,"February 14, 2024",17/02/2024,28.5,1579.53,Delayed
SH005531,W02,ST15,CR04,"February 15, 2024",16/02/2024,2024-02-16,13.1,897.29,On-time
SH005532,W02,ST15,CR03,"February 16, 2024",17/02/2024,2024-02-17,18.4,1627.54,Damaged
SH005533,W02,ST15,CR03,2024-02-18,2024-02-19,19/02/2024,31.0,1307.02,Lost
SH005534,W02,ST15,CR03,2024-02-19,"February 20, 2024",20/02/2024,7.6,862.32,On-time
SH005535,W02,ST15,CR04,2024-02-21,22/02/2024,"February 22, 2024",9.9,1332.76,On-time
SH005536,W01,ST15,CR03,2024-02-22,2024-02-24,2024-02-24,221.4,,On-time
SH005537,W02,ST15,CR05,"February 23, 2024","February 24, 2024","February 24, 2024",30.3,,On-time
SH005538,W02,ST15,CR01,24/02/2024,25/02/2024,2024-02-25,17.2,1058.87,On-time
SH005539,W02,ST15,CR02,"February 26, 2024","February 27, 2024",2024-03-01,16.3,1580.58,Delayed
SH005540,W02,ST15,CR03,"February 27, 2024",2024-02-28,2024-02-28,21.0,1464.31,On-time
SH005541,W02,ST15,CR01,"February 28, 2024","February 29, 2024","February 29, 2024",9.7,947.88,On-time
SH005542,W02,ST15,CR01,2024-03-01,2024-03-02,2024-03-02,29.2,1669.98,Lost
SH005543,W02,ST15,CR03,"March 3, 2024","March 4, 2024",2024-03-04,13.1,990.33,On-time
SH005544,W02,ST15,CR03,"March 4, 2024",05/03/2024,05/03/2024,32.5,1619.86,On-time
SH005545,W02,ST15,CR01,"March 6, 2024",2024-03-07,2024-03-07,25.2,1665.61,On-time
SH005546,W02,ST15,CR04,08/03/2024,"March 9, 2024","March 9, 2024",23.9,1464.92,On-time
SH005547,W01,ST15,CR02,09/03/2024,11/03/2024,"March 15, 2024",221.4,9813.58,Delayed
SH005548,W02,ST15,CR01,11/03/2024,"March 12, 2024",12/03/2024,25.5,1548.29,On-time
SH005549,W02,ST15,CR04,2024-03-12,13/03/2024,2024-03-13,20.1,1573.63,On-time
SH005550,W02,ST15,CR03,2024-03-13,"March 14, 2024","March 14, 2024",11.3,824.42,On-time
SH005551,W02,ST15,CR04,2024-03-15,16/03/2024,2024-03-16,14.0,1296.04,On-time
SH005552,W02,ST15,CR02,"March 17, 2024",2024-03-18,20/03/2024,10.1,909.4,Delayed
SH005553,W02,ST15,CR03,18/03/2024,2024-03-19,2024-03-19,10.9,923.79,On-time
SH005554,W02,ST15,CR03,"March 20, 2024","March 21, 2024","March 21, 2024",11.4,729.2,On-time
SH005555,W02,ST15,CR02,"March 21, 2024","March 22, 2024","March 22, 2024",34.5,1822.58,On-time
SH005556,W02,ST15,CR01,23/03/2024,2024-03-24,"March 24, 2024",31.8,2436.55,On-time
SH005557,W02,ST15,CR02,2024-03-24,"March 25, 2024",25/03/2024,28.9,1600.71,On-time
SH005558,W02,ST15,CR03,"March 25, 2024","March 26, 2024","March 26, 2024",10.0,894.5,On-time
SH005559,W02,ST15,CR01,26/03/2024,27/03/2024,27/03/2024,11.1,861.91,On-time
SH005560,W02,ST15,CR05,"March 27, 2024","March 28, 2024",2024-03-28,14.5,1044.17,On-time
SH005561,W02,ST15,CR05,"March 28, 2024",2024-03-29,2024-03-29,33.0,1868.12,On-time
SH005562,W02,ST15,CR03,29/03/2024,2024-03-30,"March 30, 2024",24.2,1302.85,On-time
SH005563,W02,ST15,CR04,31/03/2024,"April 1, 2024",2024-04-01,33.6,1787.94,On-time
SH005564,W02,ST15,CR04,02/04/2024,"April 3, 2024","April 3, 2024",8.7,636.22,On-time
SH005565,W02,ST15,CR01,2024-04-04,"April 5, 2024",2024-04-05,13.7,899.86,On-time
SH005566,W02,ST15,CR03,05/04/2024,"April 6, 2024","April 6, 2024",32.5,,On-time
SH005567,W03,ST15,CR01,2024-04-06,09/04/2024,10/04/2024,417.6,23736.04,Delayed
SH005568,W02,ST15,CR02,07/04/2024,"April 8, 2024",2024-04-08,22.4,1178.35,On-time
SH005569,W02,ST15,CR01,"April 9, 2024",10/04/2024,2024-04-12,29.9,1728.74,Delayed
SH005570,W02,ST15,CR05,"April 10, 2024","April 11, 2024",2024-04-11,16.4,873.87,On-time
SH005571,W02,ST15,CR05,"April 12, 2024",13/04/2024,"April 13, 2024",25.1,1412.41,On-time
SH005572,W02,ST15,CR05,2024-04-13,14/04/2024,14/04/2024,34.8,2150.22,On-time
SH005573,W02,ST15,CR03,"April 14, 2024","April 15, 2024",2024-04-15,25.0,1667.6,On-time
SH005574,W02,ST15,CR05,"April 15, 2024",16/04/2024,"April 16, 2024",32.3,1497.47,Damaged
SH005575,W02,ST15,CR04,2024-04-17,2024-04-18,22/04/2024,23.6,1270.48,Delayed
SH005576,W02,ST15,CR05,"April 18, 2024",19/04/2024,2024-04-20,13.3,1037.29,Delayed
SH005577,W02,ST15,CR03,"April 19, 2024",2024-04-20,"April 20, 2024",26.2,1348.88,On-time
SH005578,W02,ST15,CR03,2024-04-20,21/04/2024,2024-04-21,14.3,1012.55,Damaged
SH005579,W02,ST15,CR02,2024-04-21,2024-04-22,2024-04-22,19.4,1350.3,On-time
SH005580,W02,ST15,CR03,23/04/2024,2024-04-24,24/04/2024,8.5,797.84,On-time
SH005581,W02,ST15,CR02,25/04/2024,26/04/2024,"April 26, 2024",26.5,1857.68,On-time
SH005582,W01,ST15,CR05,"April 26, 2024",28/04/2024,2024-04-28,221.4,11390.91,On-time
SH005583,W02,ST15,CR05,"April 27, 2024",28/04/2024,"April 28, 2024",23.7,1636.27,On-time
SH005584,W02,ST15,CR05,28/04/2024,2024-04-29,29/04/2024,26.7,1850.19,On-time
SH005585,W02,ST15,CR04,2024-04-29,30/04/2024,2024-05-01,25.6,2062.83,Delayed
SH005586,W02,ST15,CR03,"April 30, 2024",01/05/2024,2024-05-01,8.8,1292.69,On-time
SH005587,W02,ST15,CR04,2024-05-01,02/05/2024,2024-05-02,10.2,706.87,On-time
SH005588,W02,ST15,CR01,"May 2, 2024",03/05/2024,2024-05-03,16.3,903.86,On-time
SH005589,W02,ST15,CR05,2024-05-03,"May 4, 2024","May 4, 2024",27.0,1497.29,On-time
SH005590,W02,ST15,CR03,"May 5, 2024",06/05/2024,06/05/2024,10.0,785.35,On-time
SH005591,W02,ST15,CR04,"May 7, 2024",08/05/2024,11/05/2024,14.3,1031.19,Delayed
SH005592,W02,ST15,CR01,"May 8, 2024",2024-05-09,09/05/2024,12.8,1146.76,On-time
SH005593,W02,ST15,CR05,09/05/2024,"May 10, 2024",2024-05-10,13.3,865.75,On-time
SH005594,W02,ST15,CR05,11/05/2024,2024-05-12,2024-05-12,11.6,992.84,On-time
SH005595,W02,ST15,CR02,"May 13, 2024",14/05/2024,2024-05-14,6.9,1124.84,On-time
SH005596,W02,ST15,CR03,"May 15, 2024",16/05/2024,16/05/2024,18.0,1019.65,On-time
SH005597,W02,ST15,CR05,16/05/2024,2024-05-17,"May 17, 2024",19.1,2081.62,On-time
SH005598,W02,ST15,CR03,"May 17, 2024","May 18, 2024",2024-05-18,12.6,958.54,On-time
SH005599,W02,ST15,CR04,19/05/2024,20/05/2024,"May 22, 2024",15.6,1381.8,Delayed
SH005600,W02,ST15,CR04,"May 21, 2024",22/05/2024,22/05/2024,12.9,1359.21,On-time
SH005601,W02,ST15,CR01,2024-05-22,2024-05-23,2024-05-23,24.6,1654.77,On-time
SH005602,W02,ST15,CR05,2024-05-23,2024-05-24,24/05/2024,23.0,1213.47,On-time
SH005603,W01,ST15,CR05,"May 25, 2024","May 27, 2024","May 29, 2024",137.6,8470.69,Delayed
SH005604,W02,ST15,CR01,"May 26, 2024","May 27, 2024","May 27, 2024",16.9,1029.53,On-time
SH005605,W01,ST15,CR05,2024-05-27,29/05/2024,29/05/2024,221.4,8838.98,On-time
SH005606,W02,ST15,CR02,28/05/2024,29/05/2024,29/05/2024,17.1,1274.59,On-time
SH005607,W02,ST15,CR02,"May 30, 2024",31/05/2024,31/05/2024,9.9,965.66,Damaged
SH005608,W02,ST15,CR03,01/06/2024,02/06/2024,2024-06-03,11.6,865.1,Delayed
SH005609,W02,ST15,CR02,"June 2, 2024",2024-06-03,03/06/2024,12.3,815.69,On-time
SH005610,W02,ST15,CR01,03/06/2024,2024-06-04,08/06/2024,15.3,1004.13,Delayed
SH005611,W02,ST15,CR05,"June 5, 2024","June 6, 2024",06/06/2024,31.7,1973.75,On-time
SH005612,W02,ST15,CR01,"June 6, 2024","June 7, 2024",07/06/2024,26.5,1266.9,On-time
SH005613,W02,ST15,CR03,"June 7, 2024","June 8, 2024",08/06/2024,13.2,1221.5,On-time
SH005614,W02,ST15,CR01,09/06/2024,10/06/2024,2024-06-10,13.5,1435.97,On-time
SH005615,W02,ST15,CR02,"June 11, 2024","June 12, 2024","June 12, 2024",20.4,,On-time
SH005616,W03,ST15,CR05,12/06/2024,2024-06-15,15/06/2024,417.6,16064.5,On-time
SH005617,W02,ST15,CR04,2024-06-14,2024-06-15,2024-06-19,23.8,1341.3,Delayed
SH005618,W02,ST15,CR02,15/06/2024,16/06/2024,"June 16, 2024",34.3,1958.56,On-time
SH005619,W02,ST15,CR02,"June 16, 2024",17/06/2024,2024-06-17,14.9,1487.96,On-time
SH005620,W02,ST15,CR01,17/06/2024,18/06/2024,"June 18, 2024",22.6,1411.77,On-time
SH005621,W02,ST15,CR02,"June 19, 2024",20/06/2024,"June 23, 2024",8.1,817.99,Delayed
SH005622,W02,ST15,CR03,20/06/2024,21/06/2024,"June 21, 2024",17.0,1386.26,On-time
SH005623,W02,ST15,CR01,"June 21, 2024",2024-06-22,22/06/2024,10.0,694.92,On-time
SH005624,W03,ST15,CR05,2024-06-22,25/06/2024,25/06/2024,417.6,17527.21,On-time
SH005625,W02,ST15,CR02,"June 23, 2024","June 24, 2024",24/06/2024,20.2,1336.15,On-time
SH005626,W02,ST15,CR04,2024-06-24,2024-06-25,25/06/2024,22.8,1430.96,On-time
SH005627,W02,ST15,CR05,2024-06-25,"June 26, 2024",26/06/2024,31.3,1928.83,On-time
SH005628,W01,ST15,CR04,26/06/2024,2024-06-28,"July 1, 2024",221.4,8885.46,Delayed
SH005629,W02,ST15,CR03,"June 28, 2024",29/06/2024,30/06/2024,10.9,1205.09,Lost
SH005630,W02,ST15,CR02,29/06/2024,2024-06-30,30/06/2024,16.5,1054.68,On-time
SH005631,W02,ST15,CR02,"June 30, 2024",2024-07-01,2024-07-03,21.6,1347.13,Delayed
SH005632,W02,ST15,CR05,02/07/2024,03/07/2024,"July 3, 2024",26.8,1624.93,On-time
SH005633,W02,ST15,CR02,2024-07-03,2024-07-04,04/07/2024,21.6,1692.56,On-time
SH005634,W02,ST15,CR02,05/07/2024,"July 6, 2024","July 8, 2024",14.0,820.73,Delayed
SH005635,W02,ST15,CR01,07/07/2024,08/07/2024,"July 8, 2024",23.0,1079.05,On-time
SH005636,W02,ST15,CR01,"July 8, 2024",09/07/2024,09/07/2024,22.0,1260.44,On-time
SH005637,W02,ST15,CR03,2024-07-09,10/07/2024,2024-07-10,13.4,948.3,Damaged
SH005638,W02,ST15,CR04,2024-07-11,12/07/2024,16/07/2024,32.9,1944.69,Delayed
SH005639,W02,ST15,CR05,12/07/2024,13/07/2024,2024-07-17,34.7,1563.03,Delayed
SH005640,W02,ST15,CR04,13/07/2024,"July 14, 2024",14/07/2024,9.3,698.17,On-time
SH005641,W02,ST15,CR04,2024-07-14,"July 15, 2024",15/07/2024,18.7,962.44,On-time
SH005642,W02,ST15,CR05,"July 15, 2024",16/07/2024,"July 16, 2024",29.5,1811.17,On-time
SH005643,W02,ST15,CR01,"July 16, 2024",2024-07-17,17/07/2024,28.1,1566.45,On-time
SH005644,W02,ST15,CR01,17/07/2024,2024-07-18,18/07/2024,31.2,1500.52,On-time
SH005645,W02,ST15,CR03,"July 19, 2024",20/07/2024,"July 20, 2024",17.6,1161.76,On-time
SH005646,W02,ST15,CR01,21/07/2024,2024-07-22,"July 22, 2024",12.5,833.44,On-time
SH005647,W02,ST15,CR03,"July 23, 2024",24/07/2024,"July 24, 2024",13.6,1154.48,On-time
SH005648,W02,ST15,CR01,"July 24, 2024","July 25, 2024",2024-07-25,14.7,1758.36,On-time
SH005649,W01,ST15,CR02,"July 25, 2024",27/07/2024,2024-07-27,221.4,9049.14,On-time
SH005650,W02,ST15,CR01,27/07/2024,"July 28, 2024",2024-07-28,14.6,1037.5,On-time
SH005651,W02,ST15,CR04,2024-07-28,"July 29, 2024",2024-08-02,26.7,1564.36,Delayed
SH005652,W02,ST15,CR02,29/07/2024,2024-07-30,2024-07-30,11.9,884.99,On-time
SH005653,W02,ST15,CR02,31/07/2024,2024-08-01,2024-08-01,16.6,903.68,On-time
SH005654,W02,ST15,CR01,"August 1, 2024","August 2, 2024","August 2, 2024",33.9,1886.42,Lost
SH005655,W02,ST15,CR01,03/08/2024,"August 4, 2024","August 4, 2024",33.3,2246.53,On-time
SH005656,W02,ST15,CR04,04/08/2024,"August 5, 2024",2024-08-06,19.1,1083.52,Delayed
SH005657,W02,ST15,CR05,06/08/2024,07/08/2024,"August 7, 2024",17.3,1104.93,On-time
SH005658,W02,ST15,CR05,2024-08-07,2024-08-08,08/08/2024,20.8,1421.79,On-time
SH005659,W02,ST15,CR05,2024-08-09,10/08/2024,2024-08-14,23.5,1532.81,Delayed
SH005660,W02,ST15,CR01,2024-08-11,2024-08-12,2024-08-15,21.1,1457.4,Delayed
SH005661,W02,ST15,CR03,"August 13, 2024",2024-08-14,"August 14, 2024",23.6,1699.39,On-time
SH005662,W03,ST15,CR01,15/08/2024,2024-08-18,"August 20, 2024",417.6,17047.54,Delayed
SH005663,W02,ST15,CR04,16/08/2024,17/08/2024,2024-08-17,32.4,1621.0,On-time
SH005664,W02,ST15,CR01,18/08/2024,19/08/2024,2024-08-20,29.4,1709.16,Delayed
SH005665,W02,ST15,CR01,20/08/2024,"August 21, 2024","August 21, 2024",19.3,,On-time
SH005666,W02,ST15,CR01,2024-08-22,2024-08-23,2024-08-23,22.3,1468.51,On-time
SH005667,W02,ST15,CR05,23/08/2024,2024-08-24,2024-08-24,29.6,1803.85,On-time
SH005668,W02,ST15,CR01,"August 24, 2024",2024-08-25,25/08/2024,24.4,1582.96,On-time
SH005669,W02,ST15,CR03,2024-08-25,26/08/2024,26/08/2024,14.8,883.69,On-time
SH005670,W02,ST99,CR01,"August 26, 2024",2024-08-27,2024-08-27,22.1,1237.32,On-time
SH005671,W02,ST15,CR02,2024-08-27,"August 28, 2024","August 28, 2024",15.8,,On-time
SH005672,W02,ST15,CR03,"August 29, 2024",30/08/2024,"August 30, 2024",19.9,1390.88,On-time
SH005673,W02,ST15,CR03,"August 30, 2024",31/08/2024,"August 31, 2024",30.6,,On-time
SH005674,W02,ST15,CR03,01/09/2024,"September 2, 2024",2024-09-02,34.9,2189.38,On-time
SH005675,W02,ST15,CR01,2024-09-02,03/09/2024,"September 3, 2024",30.8,2322.25,On-time
SH005676,W02,ST15,CR05,04/09/2024,"September 5, 2024",2024-09-05,27.5,1743.13,On-time
SH005677,W02,ST15,CR01,2024-09-05,"September 6, 2024","September 6, 2024",8.1,892.59,On-time
SH005678,W02,ST15,CR01,"September 7, 2024",08/09/2024,08/09/2024,16.6,1066.52,On-time
SH005679,W02,ST15,CR03,2024-09-08,2024-09-09,09/09/2024,14.8,1175.32,On-time
SH005680,W02,ST15,CR01,2024-09-09,10/09/2024,"September 13, 2024",20.1,1210.34,Delayed
SH005681,W02,ST15,CR04,"September 10, 2024",2024-09-11,"September 11, 2024",19.0,1378.22,On-time
SH005682,W02,ST15,CR02,"September 11, 2024",12/09/2024,12/09/2024,26.8,1859.57,On-time
SH005683,W02,ST15,CR02,13/09/2024,"September 14, 2024",2024-09-14,34.4,1906.31,Damaged
SH005684,W02,ST15,CR03,"September 15, 2024",16/09/2024,2024-09-16,22.4,1452.02,On-time
SH005685,W02,ST15,CR01,16/09/2024,"September 17, 2024","September 17, 2024",27.7,1596.77,On-time
SH005686,W01,ST15,CR05,2024-09-18,20/09/2024,20/09/2024,137.6,11152.96,On-time
SH005687,W03,ST15,CR03,"September 19, 2024",2024-09-22,"September 22, 2024",417.6,23477.5,On-time
SH005688,W02,ST15,CR01,2024-09-20,21/09/2024,2024-09-21,18.8,1233.75,On-time
SH005689,W02,ST15,CR02,22/09/2024,2024-09-23,23/09/2024,18.4,881.99,On-time
SH005690,W02,ST15,CR03,23/09/2024,"September 24, 2024","September 27, 2024",31.0,1744.93,Delayed
SH005691,W02,ST15,CR04,24/09/2024,25/09/2024,25/09/2024,12.3,868.32,On-time
SH005692,W02,ST15,CR05,25/09/2024,"September 26, 2024","September 26, 2024",9.7,864.84,On-time
SH005693,W02,ST15,CR03,2024-09-26,2024-09-27,"September 27, 2024",15.4,1127.44,On-time
SH005694,W01,ST15,CR02,27/09/2024,2024-09-29,01/10/2024,137.6,9810.34,Delayed
SH005695,W02,ST15,CR02,"September 29, 2024",30/09/2024,"September 30, 2024",16.8,2068.86,On-time
SH005696,W02,ST15,CR04,2024-10-01,02/10/2024,02/10/2024,27.0,2020.68,On-time
SH005697,W02,ST15,CR05,"October 2, 2024","October 3, 2024",2024-10-03,19.6,,On-time
SH005698,W02,ST15,CR01,04/10/2024,05/10/2024,"October 5, 2024",20.6,1491.49,On-time
SH005699,W02,ST15,CR05,"October 5, 2024",2024-10-06,"October 6, 2024",16.2,1334.9,On-time
SH005700,W02,ST15,CR05,"October 7, 2024",08/10/2024,08/10/2024,10.1,841.71,On-time
SH005701,W02,ST15,CR01,09/10/2024,"October 10, 2024","October 10, 2024",30.4,2399.58,On-time
SH005702,W02,ST15,CR01,11/10/2024,2024-10-12,2024-10-12,15.5,955.08,On-time
SH005703,W02,ST15,CR03,12/10/2024,2024-10-13,2024-10-13,16.5,837.84,On-time
SH005704,W02,ST15,CR03,2024-10-14,2024-10-15,"October 15, 2024",10.0,1276.43,On-time
SH005705,W01,ST15,CR01,"October 16, 2024",2024-10-18,18/10/2024,221.4,,On-time
SH005706,W02,ST15,CR03,2024-10-17,"October 18, 2024","October 18, 2024",26.5,1785.11,On-time
SH005707,W02,ST15,CR01,18/10/2024,19/10/2024,19/10/2024,18.8,1234.64,On-time
SH005708,W02,ST15,CR02,"October 19, 2024",20/10/2024,"October 20, 2024",10.9,815.83,On-time
SH005709,W02,ST15,CR01,"October 20, 2024",21/10/2024,2024-10-21,26.6,1412.84,On-time
SH005710,W02,ST15,CR01,22/10/2024,"October 23, 2024",23/10/2024,19.6,1919.39,On-time
SH005711,W02,ST15,CR02,23/10/2024,2024-10-24,2024-10-24,31.7,1821.65,On-time
SH005712,W02,ST15,CR01,"October 24, 2024",25/10/2024,2024-10-25,26.1,1530.16,Damaged
SH005713,W02,ST15,CR03,2024-10-25,26/10/2024,26/10/2024,10.0,646.23,On-time
SH005714,W02,ST15,CR01,26/10/2024,2024-10-27,27/10/2024,10.9,775.84,On-time
SH005715,W02,ST15,CR01,27/10/2024,28/10/2024,28/10/2024,18.7,1013.35,On-time
