po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status
PO015235,S045,P101,W03,02/03/2024,"March 21, 2024","March 26, 2024",448,141.02,440,8.0,Expired/near-expiry,Delayed
PO015236,S045,P101,W03,09/03/2024,28/03/2024,"March 31, 2024",292,141.02,288,4.0,Quality defect,Delayed
PO015237,S045,P101,W03,"March 19, 2024",07/04/2024,2024-04-08,622,141.02,611,11.0,wrong specification,Delayed
PO015238,S045,P101,W03,2024-04-01,"May 2, 2024","May 3, 2024",593,141.02,583,10.0,QUALITY DEFECT,Delayed
PO015239,S045,P101,W03,"April 11, 2024",30/04/2024,2024-04-30,226,141.02,225,1.0,Damaged in transit,Delivered
PO015240,S045,P101,W03,2024-04-18,"May 7, 2024",2024-05-08,388,141.02,379,9.0,Damaged in transit,Delayed
PO015241,S045,P101,W03,2024-04-28,2024-06-03,"June 3, 2024",281,141.02,279,2.0,Expired/near-expiry,Delivered
PO015242,S045,P101,W03,07/05/2024,2024-05-26,"May 27, 2024",305,141.02,298,,Damaged in transit,Delayed
PO015243,S045,P101,W03,19/05/2024,2024-06-07,"June 8, 2024",296,141.02,290,6.0,Quality defect,Delayed
PO015244,S045,P101,W03,28/05/2024,2024-06-16,2024-06-16,334,141.02,325,9.0,Expired/near-expiry,Delivered
PO015245,S045,P101,W03,10/06/2024,29/06/2024,30/06/2024,453,141.02,442,11.0,Damaged in transit,Delayed
PO015246,S045,P101,W03,"June 23, 2024",12/07/2024,2024-07-12,493,141.02,480,,Quality defect,Delivered
PO015247,S045,P101,W03,05/07/2024,"July 24, 2024",24/07/2024,292,141.02,286,6.0,Quality defect,Delivered
PO015248,S045,P101,W03,"July 14, 2024",2024-08-02,2024-08-02,232,141.02,226,6.0,Damaged in transit,Delivered
PO015249,S045,P101,W03,2024-07-23,02/09/2024,"September 6, 2024",515,141.02,505,10.0,Damaged in transit,Delayed
PO015250,S045,P101,W03,2024-08-01,20/08/2024,"August 20, 2024",391,141.02,381,10.0,Wrong specification,Delivered
PO015251,S045,P101,W03,2024-08-12,31/08/2024,"September 1, 2024",276,141.02,273,3.0,EXPIRED/NEAR-EXPIRY,Delayed
PO015252,S045,P101,W03,2024-08-19,2024-09-07,07/09/2024,562,141.02,548,14.0,Quality defect,Delivered
PO015253,S045,P101,W03,2024-08-29,17/09/2024,2024-09-17,555,141.02,544,11.0,Quality defect,Delivered
PO015254,S045,P101,W03,06/09/2024,25/09/2024,25/09/2024,314,141.02,310,4.0,Quality defect,Delivered
PO015255,S045,P101,W03,2024-09-15,2024-10-04,"October 4, 2024",227,141.02,222,5.0,Damaged in transit,Delivered
PO015256,S045,P101,W03,2024-09-26,2024-10-15,"October 15, 2024",576,141.02,562,14.0,Expired/near-expiry,Delivered
PO015257,S045,P101,W03,2024-10-04,2024-10-23,2024-10-24,518,141.02,501,17.0,Quality defect,Delayed
PO015258,S045,P101,W03,13/10/2024,01/11/2024,"November 1, 2024",517,141.02,508,9.0,Quality defect,Delivered
PO015259,S045,P101,W03,"October 23, 2024",11/11/2024,12/11/2024,508,141.02,495,13.0,Wrong specification,Delayed
PO015260,S045,P101,W03,"November 2, 2024",2024-11-21,"November 22, 2024",260,141.02,257,3.0,Damaged in transit,Delayed
PO015261,S045,P101,W03,11/11/2024,30/11/2024,30/11/2024,367,141.02,359,8.0,Damaged in transit,Delivered
PO015262,S045,P101,W03,23/11/2024,12/12/2024,2024-12-12,355,141.02,348,7.0,Wrong specification,Delivered
PO015263,S045,P101,W03,01/12/2024,20/12/2024,20/12/2024,301,141.02,294,,wrong specification,Delivered
PO015264,S045,P101,W03,2024-12-14,02/01/2025,02/01/2025,104,141.02,100,4.0,Damaged in transit,Delivered
PO015265,S045,P101,W03,"December 22, 2024",2025-01-10,10/01/2025,332,141.02,319,13.0,Damaged in transit,Delivered
PO015266,S045,P101,W03,2025-01-02,2025-01-21,21/01/2025,243,141.02,237,6.0,quality defect,Delivered
PO015267,S045,P101,W03,"January 11, 2025","January 30, 2025",2025-02-02,436,141.02,430,6.0,Quality defect,Delayed
PO015268,S045,P101,W03,2025-01-22,2025-02-10,2025-02-11,385,141.02,372,13.0, Quality defect ,Delayed
PO015269,S045,P101,W03,2025-02-04,2025-02-23,2025-02-24,430,141.02,400,30.0,Quality defect,Partial
PO015270,S045,P101,W03,2025-02-17,08/03/2025,08/03/2025,475,141.02,472,3.0,Damaged in transit,Delivered
PO015271,S045,P101,W03,2025-02-25,"March 16, 2025","March 16, 2025",589,141.02,578,11.0,Quality defect,Delivered
PO015272,S045,P101,W03,"March 10, 2025",29/03/2025,29/03/2025,531,141.02,518,13.0,Damaged in transit,Delivered
PO015273,S045,P101,W03,19/03/2025,07/04/2025,07/04/2025,316,141.02,309,7.0,Quality defect,Delivered
PO015274,S045,P101,W03,2025-03-27,15/04/2025,"April 16, 2025",269,141.02,263,6.0,Quality defect,Delayed
PO015275,S045,P101,W03,06/04/2025,25/04/2025,25/04/2025,263,141.02,255,,Damaged in transit,Delivered
PO015276,S045,P101,W03,2025-04-17,"May 6, 2025","May 6, 2025",540,141.02,529,11.0,Expired/near-expiry,Delivered
PO015277,S045,P101,W03,24/04/2025,"May 13, 2025",2025-05-13,204,141.02,200,4.0, Quality defect ,Delivered
PO015278,S045,P101,W03,01/05/2025,20/05/2025,"May 20, 2025",223,141.02,220,3.0,Quality defect,Delivered
PO015279,S045,P101,W03,2025-05-11,"May 30, 2025","May 31, 2025",270,141.02,264,6.0,Quality defect,Delayed
PO015280,S045,P101,W03,2025-05-24,"June 12, 2025","June 12, 2025",339,141.02,333,6.0,Damaged in transit,Delivered
PO015281,S045,P101,W03,31/05/2025,"July 11, 2025",2025-07-11,359,141.02,351,8.0,Quality defect,Delivered
PO015282,S045,P101,W03,2025-06-13,02/07/2025,"July 2, 2025",182,141.02,177,5.0,quality defect,Delivered
PO015283,S045,P109X,W03,"June 20, 2025",2025-07-09,2025-07-09,433,141.02,423,10.0,Expired/near-expiry,Delivered
PO015284,S045,P101,W03,2025-06-29,2025-07-18,18/07/2025,518,141.02,507,11.0,Quality defect,Delivered
PO015285,S045,P101,W03,2025-07-07,26/07/2025,2025-07-29,382,141.02,375,7.0,Damaged in transit,Delayed
PO015286,S045,P101,W03,"July 19, 2025","August 7, 2025",08/08/2025,352,141.02,344,8.0,DAMAGED IN TRANSIT,Delayed
PO015287,S045,P101,W03,"July 29, 2025","August 17, 2025","August 17, 2025",369,141.02,367,2.0,Quality defect,Delivered
PO015288,S045,P101,W03,"August 7, 2025","August 26, 2025",29/07/2025,672,141.02,658,14.0,Damaged in transit,Delivered
PO015289,S045,P101,W03,2025-08-18,2025-09-06,2025-09-06,519,141.02,506,,Wrong specification,Delivered
PO015290,S045,P101,W03,"August 31, 2025",2025-10-05,05/10/2025,350,141.02,338,12.0,quality defect,Delivered
PO015291,S045,P101,W03,"September 9, 2025",2025-09-28,2025-09-28,336,141.02,330,6.0,Wrong specification,Delivered
PO015292,S045,P101,W03,2025-09-19,08/10/2025,08/10/2025,490,141.02,477,13.0,Wrong specification,Delivered
PO015293,S045,P101,W03,29/09/2025,"October 18, 2025",18/10/2025,157,141.02,155,2.0,Damaged in transit,Delivered
PO015294,S045,P101,W03,10/10/2025,2025-10-29,29/10/2025,375,141.02,370,5.0,Quality defect,Delivered
PO015295,S045,P101,W03,18/10/2025,2025-11-06,2025-11-06,771,141.02,759,12.0,Expired/near-expiry,Delivered
PO015296,S045,P101,W03,2025-10-28,"November 16, 2025","November 16, 2025",449,141.02,440,9.0,Quality defect,Delivered
PO015297,S045,P101,W03,"November 10, 2025","November 29, 2025",29/11/2025,530,141.02,515,15.0,Quality defect,Delivered
PO015298,S045,P101,W03,2025-11-21,2025-12-10,10/12/2025,612,141.02,602,10.0,Quality defect,Delivered
PO015299,S045,P101,W03,28/11/2025,2025-12-17,17/12/2025,492,141.02,479,13.0,Damaged in transit,Delivered
PO015300,S045,P101,W03,11/12/2025,2025-12-30,30/12/2025,451,141.02,442,9.0,Damaged in transit,Delivered
PO015301,S045,P101,W03,"December 23, 2025",2026-01-11,,445,141.02,0,0.0, Wrong specification ,Pending
PO015302,S033,P102,W01,"January 1, 2024",2024-01-11,11/01/2024,370,270.66,360,10.0,Wrong specification,Delivered
PO015303,S033,P102,W01,"January 14, 2024",24/01/2024,"January 25, 2024",299,270.66,289,10.0,Damaged in transit,Delayed
PO015304,S033,P102,W01,"January 25, 2024",2024-02-04,"February 4, 2024",412,270.66,403,9.0, Damaged in transit ,Delivered
PO015305,S033,P102,W01,"February 7, 2024",17/02/2024,17/02/2024,251,270.66,245,6.0,Quality defect,Delivered
PO015306,S033,P102,W01,2024-02-14,24/02/2024,26/02/2024,389,270.66,382,7.0,Expired/near-expiry,Delayed
PO015307,S033,P102,W01,2024-02-23,"March 4, 2024","March 4, 2024",481,270.66,463,18.0,Damaged in transit,Delivered
PO015308,S033,P102,W01,"March 2, 2024",12/03/2024,"March 12, 2024",464,270.66,449,15.0,Wrong specification,Delivered
PO015309,S033,P102,W01,"March 13, 2024","March 30, 2024",31/03/2024,278,270.66,267,11.0,Quality defect,Delayed
PO015310,S033,P102,W01,25/03/2024,04/04/2024,"April 10, 2024",390,270.66,379,11.0,Quality defect,Delayed
PO015311,S033,P102,W01,03/04/2024,"April 13, 2024","April 13, 2024",259,270.66,253,6.0,Quality defect,Delivered
PO015312,S033,P102,W01,2024-04-11,"April 21, 2024",2024-04-21,337,270.66,332,5.0,Quality defect,Delivered
PO015313,S033,P102,W01,21/04/2024,"May 1, 2024",01/05/2024,409,270.66,399,10.0,Wrong specification,Delivered
PO015314,S033,P102,W01,"May 1, 2024",2024-05-11,"May 11, 2024",419,270.66,405,14.0,Quality defect,Delivered
PO015315,S033,P102,W01,"May 8, 2024","May 18, 2024","May 18, 2024",242,270.66,233,9.0,Damaged in transit,Delivered
PO015316,S033,P102,W01,2024-05-17,"May 27, 2024","May 27, 2024",347,270.66,337,10.0,Quality defect,Delivered
PO015317,S033,P102,W01,30/05/2024,"June 9, 2024",2024-06-09,420,270.66,404,,Damaged in transit,Delivered
PO015318,S033,P102,W01,06/06/2024,"June 16, 2024",2024-06-17,379,270.66,368,11.0,Damaged in transit,Delayed
PO015319,S033,P102,W01,2024-06-19,29/06/2024,"June 29, 2024",232,270.66,227,5.0,Wrong specification,Delivered
PO015320,S033,P102,W01,2024-06-27,"July 7, 2024",2024-07-08,459,270.66,445,,quality defect,Delayed
PO015321,S033,P102,W01,2024-07-06,2024-07-16,16/07/2024,447,270.66,436,11.0,quality defect,Delivered
PO015322,S033,P102,W01,2024-07-18,"July 28, 2024",28/07/2024,451,270.66,445,6.0,Quality defect,Delivered
PO015323,S033,P102,W01,"July 31, 2024",10/08/2024,"August 10, 2024",508,270.66,500,8.0,Damaged in transit,Delivered
PO015324,S033,P102,W01,07/08/2024,2024-08-17,2024-08-18,428,270.66,409,19.0,Wrong specification,Delayed
PO015325,S033,P102,W01,2024-08-20,30/08/2024,"August 30, 2024",416,270.66,401,15.0,Quality defect,Delivered
PO015326,S033,P102,W01,2024-08-28,2024-09-07,"September 7, 2024",463,270.66,447,16.0,Expired/near-expiry,Delivered
PO015327,S033,P102,W01,"September 8, 2024","September 18, 2024",18/09/2024,400,270.66,382,18.0,Quality defect,Delivered
PO015328,S033,P102,W01,"September 16, 2024",2024-09-26,"September 26, 2024",435,270.66,422,13.0,Damaged in transit,Delivered
PO015329,S033,P102,W01,2024-09-26,06/10/2024,2024-10-06,91,270.66,91,,,Delivered
PO015330,S033,P102,W01,2024-10-06,"October 21, 2024",22/10/2024,78,270.66,76,2.0,Quality defect,Delayed
PO015331,S033,P102,W01,16/10/2024,26/10/2024,"October 26, 2024",351,270.66,344,7.0,Quality defect,Delivered
PO015332,S033,P102,W01,2024-10-25,2024-11-04,2024-11-04,508,270.66,494,14.0,Wrong specification,Delivered
PO015333,S033,P102,W01,"November 2, 2024","November 12, 2024",2024-11-12,299,270.66,295,4.0, Quality defect ,Delivered
PO015334,S033,P102,W01,"November 15, 2024",25/11/2024,2024-11-26,318,270.66,303,15.0,Damaged in transit,Delayed
PO015335,S033,P102,W01,28/11/2024,08/12/2024,2024-12-08,495,270.66,478,17.0,Expired/near-expiry,Delivered
PO015336,S033,P102,W01,09/12/2024,2024-12-19,2024-12-20,406,270.66,401,5.0, Expired/near-expiry ,Delayed
PO015337,S033,P102,W01,"December 18, 2024",28/12/2024,29/12/2024,440,270.66,430,10.0,WRONG SPECIFICATION,Delayed
PO015338,S033,P102,W01,30/12/2024,2025-01-09,2025-01-10,534,270.66,520,14.0,Expired/near-expiry,Delayed
PO015339,S033,P102,W01,"January 7, 2025",17/01/2025,"January 18, 2025",370,270.66,358,12.0,Wrong specification,Delayed
PO015340,S033,P102,W01,19/01/2025,29/01/2025,01/02/2025,102,270.66,100,2.0,Wrong specification,Delayed
PO015341,S033,P102,W01,28/01/2025,2025-02-07,08/02/2025,431,270.66,417,14.0,Quality defect,Delayed
PO015342,S033,P102,W01,2025-02-10,20/02/2025,2025-02-21,359,270.66,352,,Wrong specification,Delayed
PO015343,S033,P102,W01,"February 17, 2025",2025-03-09,09/03/2025,491,270.66,484,7.0,Wrong specification,Delivered
PO015344,S033,P102,W01,02/03/2025,12/03/2025,"March 13, 2025",501,270.66,489,12.0,Expired/near-expiry,Delayed
PO015345,S033,P102,W01,"March 9, 2025",19/03/2025,20/03/2025,221,270.66,216,5.0, Quality defect ,Delayed
PO015346,S033,P102,W01,"March 18, 2025",28/03/2025,2025-03-29,458,270.66,442,16.0,Quality defect,Delayed
PO015347,S033,P102,W01,2025-03-25,2025-04-04,04/04/2025,443,270.66,422,,Quality defect,Delivered
PO015348,S033,P102,W01,06/04/2025,16/04/2025,"April 17, 2025",507,270.66,494,13.0,quality defect,Delayed
PO015349,S033,P102,W01,2025-04-16,2025-04-26,"April 26, 2025",220,270.66,217,3.0,Damaged in transit,Delivered
PO015350,S033,P102,W01,"April 25, 2025","May 5, 2025","May 9, 2025",547,270.66,536,11.0,QUALITY DEFECT,Delayed
PO015351,S033,P102,W01,2025-05-06,"May 16, 2025","May 16, 2025",345,270.66,334,11.0,Quality defect,Delivered
PO015352,S033,P102,W01,14/05/2025,30/05/2025,"May 31, 2025",499,270.66,490,9.0,wrong specification,Delayed
PO015353,S033,P102,W01,21/05/2025,"May 31, 2025",2025-06-01,631,270.66,616,15.0,Quality defect,Delayed
PO015354,S033,P102,W01,"June 2, 2025",2025-06-12,2025-06-12,374,270.66,364,10.0,Damaged in transit,Delivered
PO015355,S033,P102,W01,2025-06-10,2025-06-20,2025-06-21,334,270.66,326,8.0,Quality defect,Delayed
PO015356,S033,P102,W01,22/06/2025,"July 2, 2025","July 2, 2025",503,270.66,491,,Quality defect,Delivered
PO015357,S033,P102,W01,05/07/2025,"July 15, 2025",15/07/2025,351,270.66,342,9.0,Quality defect,Delivered
PO015358,S033,P102,W01,12/07/2025,2025-07-22,"July 22, 2025",372,270.66,361,11.0,Expired/near-expiry,Delivered
PO015359,S033,P102,W01,22/07/2025,01/08/2025,2025-08-01,362,270.66,353,9.0,Damaged in transit,Delivered
PO015360,S033,P102,W01,2025-08-03,13/08/2025,13/08/2025,635,270.66,611,24.0,Expired/near-expiry,Delivered
PO015361,S033,P102,W01,2025-08-14,"August 24, 2025","August 24, 2025",329,270.66,320,9.0,Damaged in transit,Delivered
PO015362,S033,P102,W01,2025-08-24,"September 3, 2025","September 4, 2025",591,270.66,570,,Quality defect,Delayed
PO015363,S033,P102,W01,2025-09-03,"September 13, 2025",2025-09-13,440,270.66,424,16.0,Damaged in transit,Delivered
PO015364,S033,P102,W01,"September 12, 2025",2025-09-22,"September 22, 2025",387,270.66,369,18.0,Damaged in transit,Delivered
PO015365,S033,P102,W01,2025-09-24,04/10/2025,"October 4, 2025",455,270.66,446,9.0, Quality defect ,Delivered
PO015366,S033,P102,W01,06/10/2025,"October 16, 2025","October 17, 2025",360,270.66,352,8.0,Damaged in transit,Delayed
PO015367,S033,P102,W01,"October 17, 2025","October 27, 2025",2025-10-28,542,270.66,522,20.0,Quality defect,Delayed
PO015368,S033,P102,W01,"October 25, 2025",2025-11-04,07/11/2025,329,270.66,316,13.0,Wrong specification,Delayed
PO015369,S033,P102,W01,2025-11-03,2025-11-13,"November 13, 2025",408,270.66,397,11.0,Quality defect,Delivered
PO015370,S033,P102,W01,"November 14, 2025","November 24, 2025","November 24, 2025",479,270.66,467,12.0,Damaged in transit,Delivered
PO015371,S033,P102,W01,"November 23, 2025",03/12/2025,"December 4, 2025",274,270.66,267,7.0,Quality defect,Delayed
PO015372,S033,P102,W01,2025-12-05,2025-12-15,"December 15, 2025",371,270.66,360,11.0,Quality defect,Delivered
PO015373,S033,P102,W01,"December 17, 2025","December 27, 2025","December 28, 2025",281,270.66,272,9.0,Quality defect,Delayed
PO015374,S033,P102,W01,25/12/2025,"January 4, 2026",,459,270.66,0,0.0,expired/near-expiry,Pending
PO015375,S033,P102,W02,2024-01-01,2024-01-11,2024-01-11,392,270.66,384,8.0,Quality defect,Delivered
PO015376,S033,P102,W02,2024-01-09,2024-01-19,2024-01-19,497,270.66,485,,Quality defect,Delivered
PO015377,S033,P102,W02,17/01/2024,"January 27, 2024","January 28, 2024",575,270.66,543,32.0,Quality defect,Partial
PO015378,S033,P102,W02,2024-01-28,07/02/2024,2024-02-07,388,270.66,380,,Quality defect,Delivered
PO015379,S033,P102,W02,"February 6, 2024",2024-02-26,"February 27, 2024",460,270.66,445,15.0,Quality defect,Delayed
PO015380,S033,P102,W02,19/02/2024,2024-02-29,2024-02-29,548,270.66,532,16.0,Wrong specification,Delivered
PO015381,S033,P102,W02,"March 3, 2024",13/03/2024,"March 13, 2024",500,270.66,472,28.0,Quality defect,Partial
PO015382,S033,P102,W02,12/03/2024,22/03/2024,"March 23, 2024",485,270.66,477,8.0,Damaged in transit,Delayed
PO015383,S033,P102,W02,"March 25, 2024",2024-04-04,"April 9, 2024",346,270.66,335,,Quality defect,Delayed
PO015384,S033,P102,W02,01/04/2024,2024-04-19,2024-04-19,262,270.66,249,13.0,Quality defect,Delivered
PO015385,S033,P102,W02,12/04/2024,2024-04-22,"April 22, 2024",442,270.66,431,11.0,Expired/near-expiry,Delivered
PO015386,S033,P102,W02,21/04/2024,01/05/2024,2024-05-02,346,270.66,337,9.0,quality defect,Delayed
PO015387,S033,P102,W02,"April 30, 2024",10/05/2024,"May 11, 2024",441,270.66,432,9.0,Wrong specification,Delayed
PO015388,S033,P102,W02,"May 10, 2024",20/05/2024,20/05/2024,242,270.66,236,6.0,Quality defect,Delivered
PO015389,S033,P102,W02,18/05/2024,2024-05-28,2024-05-28,229,270.66,228,1.0,Wrong specification,Delivered
PO015390,S033,P102,W02,"May 29, 2024",08/06/2024,"June 9, 2024",539,270.66,530,9.0,Quality defect,Delayed
PO015391,S033,P102,W02,2024-06-08,2024-06-18,22/06/2024,379,270.66,374,5.0,Quality defect,Delayed
PO015392,S033,P102,W02,20/06/2024,2024-06-30,2024-07-01,462,270.66,448,14.0,damaged in transit,Delayed
PO015393,S033,P102,W02,28/06/2024,"July 8, 2024",08/07/2024,362,270.66,352,, Wrong specification ,Delivered
PO015394,S033,P102,W02,"July 5, 2024",2024-07-15,15/07/2024,283,270.66,275,8.0, Expired/near-expiry ,Delivered
PO015395,S033,P102,W02,17/07/2024,27/07/2024,27/07/2024,455,270.66,441,14.0,Expired/near-expiry,Delivered
PO015396,S033,P102,W02,29/07/2024,"August 8, 2024",2024-08-08,375,270.66,363,12.0,Quality defect,Delivered
PO015397,S033,P102,W02,2024-08-11,"August 21, 2024",21/08/2024,428,270.66,416,12.0,Damaged in transit,Delivered
PO015398,S033,P102,W02,"August 18, 2024","August 28, 2024",29/08/2024,231,270.66,226,5.0, Quality defect ,Delayed
PO015399,S033,P102,W02,"August 30, 2024","September 9, 2024","September 13, 2024",377,270.66,370,7.0,Quality defect,Delayed
PO015400,S033,P102,W02,06/09/2024,"September 16, 2024","September 17, 2024",390,270.66,381,9.0,Damaged in transit,Delayed
PO015401,S033,P102,W02,2024-09-13,"September 23, 2024",24/09/2024,503,270.66,491,12.0,Quality defect,Delayed
PO015402,S033,P102,W02,"September 25, 2024",2024-10-14,16/10/2024,244,270.66,233,11.0,WRONG SPECIFICATION,Delayed
PO015403,S033,P102,W02,06/10/2024,21/10/2024,2024-10-22,438,270.66,426,12.0,Wrong specification,Delayed
PO015404,S033,P102,W02,2024-10-13,23/10/2024,23/10/2024,234,270.66,224,10.0,Expired/near-expiry,Delivered
PO015405,S033,P102,W02,2024-10-24,2024-11-15,15/11/2024,251,270.66,243,8.0,Wrong specification,Delivered
PO015406,S033,P102,W02,2024-10-31,10/11/2024,10/11/2024,408,270.66,396,12.0, Quality defect ,Delivered
PO015407,S033,P102,W02,2024-11-07,17/11/2024,"November 17, 2024",568,270.66,555,13.0,Expired/near-expiry,Delivered
PO015408,S033,P102,W02,"November 20, 2024",2024-11-30,"November 30, 2024",628,270.66,618,10.0,Quality defect,Delivered
PO015409,S033,P102,W02,2024-12-01,"December 11, 2024","December 11, 2024",334,270.66,328,6.0,Quality defect,Delivered
PO015410,S033,P102,W02,"December 13, 2024","December 23, 2024","December 27, 2024",275,270.66,274,1.0,Wrong specification,Delayed
PO015411,S033,P102,W02,"December 26, 2024",2025-01-05,05/01/2025,462,270.66,447,15.0,Wrong specification,Delivered
PO015412,S033,P102,W02,2025-01-05,2025-01-15,2025-01-15,485,270.66,469,16.0,Quality defect,Delivered
PO015413,S033,P102,W02,"January 17, 2025","January 27, 2025",27/01/2025,302,270.66,295,7.0,Quality defect,Delivered
PO015414,S033,P102,W02,2025-01-28,"February 7, 2025","February 7, 2025",282,270.66,275,,Damaged in transit,Delivered
PO015415,S033,P102,W02,"February 9, 2025",19/02/2025,"February 20, 2025",308,270.66,299,,Damaged in transit,Delayed
PO015416,S033,P102,W02,2025-02-22,04/03/2025,2025-03-04,351,270.66,341,10.0,Wrong specification,Delivered
PO015417,S033,P102,W02,"March 7, 2025",2025-03-17,"March 19, 2025",441,270.66,433,8.0,Quality defect,Delayed
PO015418,S033,P102,W02,2025-03-20,2025-03-30,"March 31, 2025",312,270.66,302,10.0,Damaged in transit,Delayed
PO015419,S033,P102,W02,2025-04-02,12/04/2025,2025-04-12,402,270.66,391,11.0,Expired/near-expiry,Delivered
PO015420,S033,P102,W02,"April 9, 2025","April 19, 2025",19/04/2025,415,270.66,409,6.0,Expired/near-expiry,Delivered
PO015421,S033,P102,W02,"April 22, 2025",02/05/2025,"May 2, 2025",514,270.66,491,23.0,QUALITY DEFECT,Delivered
